index_product_wise,product_id_processed,comments,star_rating,helpful_votes,total_votes,verified_purchase,review_date,diff_date,is_predict
17,16,"['whirlpool', '34', 'gold', '34', 'thought', 'getting', '34', 'best', '34', 'kitchen', 'appliances', 'not', 'press', 'clear', 'button', 'every', 'cycle', 'reset', 'also', 'wait', '1', 'minutes', 'every', 'cycle', 'door', 'open', 'light', 'come', 'back', 'reset', 'because', '1', 'year', 'since', 'purchase', 'whirlpool', 'nothing', 'refer', 'overpriced', 'repair', 'people', 'never', 'whirlpool']",1.0,0.0,0.0,N,2014-10-18,311.0,0
18,16,"['went', 'internet', 'see', 'anybody', 'model', 'stock', 'prices', 'available', 'bought', 'model', 'yrs', 'ago', 'kitchen', 'ours', 'also', 'went', 'bad', 'light', 'mostly', 'reheating', 'items', 'service', 'tech', 'said', 'believe', 'whirlpool', 'product', 'fail', 'like', 'shield', 'magnetron', 'hole', 'burned', 'allowing', 'microwaves', 'escape', 'thus', 'shutting', 'unit', 'couple', 'seconds', 'seems', 'like', 'dangerous', 'situation', 'wonder', 'whirlpool', 'feels', 'far', 'less', 'satisfied', 'will', 'avoid', 'whirlpool', 'products', 'future', 'less', '1', 'star', 'review']",1.0,0.0,0.0,N,2014-11-03,16.0,0
19,16,"['damn', 'good', 'clock', 'valid', 'microwave', 'magnatron', 'fried', 'like', 'reviews', 'whirlpool', 'called', 'swirlpool', 'sending', 'money', 'drain', 'purchase', 'products']",1.0,0.0,0.0,N,2014-11-08,5.0,0
20,16,"['spacers', 'door', 'handle', 'door', 'started', 'coming', 'apart', 'first', 'year', 'very', 'poor', 'quality', 'brittle', 'plastic', 'guessing', 'tightened', 'assembly', 'can', 'buy', 'spacer', 'buy', 'handle', 'go', '80', 'part', 'selfers', 'dam', 'shame', 'another', 'american', 'company', 'fall', 'victim', 'poor', 'quality']",2.0,0.0,0.0,N,2015-04-26,169.0,0
0,16,"['easier', 'assurant', 'choice', 'casserole', '400', '23', '35', 'although', 'case', 'attempt', 'another', 'actual', '2010', '3', 'baking', '21', 'although', 'adjust', '75', '23', 'actually', '10', '19', 'address', '16', '17', 'accurate', '2006', '1000', 'after', 'absolutely', 'accordingly', '1', 'appointments', '7', 'able', '10', 'address', '1200', '2013', '62', '1', 'affordable', 'any', '62', 'allows', '2008', 'back', 'bags', 'cabinetry', 'bulb', 'code', 'discovered', 'clue', 'buttons']",2.748420238494873,161.74878326058388,204.57903409004211,0.5526262521743774,2022-02-22,134.40802465379238,1
1,16,"['cant', 'cups', 'calls', '900', '2010', '90', 'carousel', 'attempts', 'button', 'calling', 'begins', 'capacitor', 'chance', 'burn', 'apply', 'brown', 'bent', 'bottle', 'builder', 'cant', 'became', 'cavity', 'bells', 'always', 'anyway', 'buttons', 'beginning', 'bake', 'builder', 'cabinetry', 'clock', 'cheapest', 'color', 'buying', 'arrived', 'be', 'alarm', 'ask', 'beeping', 'as', '400', 'accidentally', 'anything', 'already', '58', 'allowed', '24', 'although', 'ability', 'accidentally', '75', 'additional', '30', '2016', '3rd', '199', '58', 'believe', 'cheaper', 'alarm', 'and', 'corn', 'chips', 'considered', 'constant', 'died', 'assembly', 'bring', 'complain', 'claims']",1.8189050257205963,93.1447305381298,117.4716465473175,0.4022957384586334,2022-02-22,100.9214389026165,1
2,16,"['breaks', 'carry', 'bright', 'because', 'actual', 'across', '2014', '26', '500', '01', '500', 'ago', 'ahead', 'advertised', 'ahead', 'additionally', '62', 'amazing', 'anymore', '125', '18', 'anchor', '56', '800', '750', '90', '2008', 'anyway', 'answered', 'burned', 'available', 'barely', 'big', 'ask', 'american', 'address', 'air', 'again', '13', 'ability', 'alone', 'adds', '00', '2014', 'adding', '300', 'advice', '21', 'awful', 'bigger', 'area', 'adjust', 'cook', 'brush', 'christmas', 'complicated', 'causing', 'changed', 'broke', 'college', 'confirm', 'date', 'constructed', 'control', 'burning', 'causes', 'closes', 'comes']",1.4877018332481384,148.0299279987812,163.12778663635254,0.3342829942703247,2022-02-22,183.5034158974886,1
3,16,"['best', 'complaining', 'begins', 'call', 'additionally', 'alarm', '1100', '10', 'added', 'all', 'absolutely', '60', '29', '800', 'ability', 'adding', 'alone', '3rd', '800', '50', '8', 'appliance', '29', 'areas', 'asin', 'assembly', 'appropriate', 'accommodate', 'any', 'alarm', '17', 'automatic', 'ago', 'boiling', 'air', 'action', '2009', 'ahead', 'amazing', '57', '12', '99', '20', '2nd', '2015', 'advice', '2012', 'admit', '90', 'across', 'aware', 'appropriate', 'bolt', 'caution', 'dacor', 'bake', 'button', 'butter', 'bad', 'august', 'causes', 'booklet', 'cheaply', 'boat', 'boat', 'can', 'btw', 'calls', 'blew', 'carousel', 'becoming', 'breaks']",1.184454932808876,78.30133301019669,85.74717807769775,0.2681187093257904,2022-02-22,47.56514539197087,1
4,16,"['beeping', 'accurate', 'answer', 'agreed', '1100', 'adjust', '56', '20', 'about', '35', '4', '07', '199', '1000', 'always', 'anchor', '28', 'actually', '3rd', 'alone', '220v', 'amazon', 'am', 'arrived', 'amazon', 'action', '2nd', 'also', 'also', 'attempts', 'ahead', 'appeared', 'anybody', 'american', 'ability', '12', 'ability', '3rd', '750', '26', '30', '199', '4', '125', 'advised', '16', 'apartment', 'appliances', 'address', 'again', 'care', 'covered', 'beeper', 'bags', 'buyer', 'blue', 'business', 'blue', 'care', 'because', 'became', 'bucks', 'bar', 'average']",1.232912689447403,81.63886228203773,92.95944476127625,0.281063973903656,2022-02-22,64.01848456636071,1
5,16,"['approximately', 'additional', 'basically', 'bag', 'amount', 'all', 'adjust', '26', '3', '2006', '2009', 'actual', 'almost', 'accept', 'accept', '2009', 'affordable', 'and', 'address', 'ahead', 'adds', 'ahead', 'amount', 'alot', 'awesome', 'amount', 'again', '24', '35', '900', '1200', 'anybody', '9', 'attached', 'answered', 'address', 'burnt', 'btw', 'assurant', 'break', 'bargain', 'card', 'bit', 'choosing', 'burnt', 'beeps', 'base', 'being', 'become', 'beware', 'assigned']",1.1391284316778183,67.83091551065445,65.90054631233215,0.24038580060005188,2022-02-22,33.335811506956816,1
6,16,"['adjust', 'apartment', '5e', '500', 'at', 'appreciate', '75', 'another', '750', 'actually', '2012', 'accommodate', 'add', '90', 'accordingly', '500', '13', '2016', 'advice', 'bright', 'across', 'begins', 'apparently', 'bright', 'away', '99', 'air', '6', '199', '55', '75', '750', '16', 'boiling', 'clue', 'blew', 'btw', 'bells', 'approximately', 'back', 'bad', 'apply']",1.139671429991722,61.88120377063751,57.667136907577515,0.23587632179260254,2022-02-22,28.106553126126528,1
7,16,"['advantage', '800', '30', '250', '2013', '29', '57', '26', 'bargain', 'actually', 'added', 'again', '75', '57', '16', '2006', '750', '85', '05', '4', 'broke', 'bent', 'beeps', 'answered', 'anchor', 'actual', 'attempts', 'alot', '400', '55', '55', '58', '29', 'application', '400', 'because', 'book', 'brand', 'careful', 'almost', 'beverages', 'answered', 'complain', 'attractive', 'bacon', 'applied', 'amana', 'area', 'attempt', 'advertised']",1.139591932296753,55.039436757564545,44.676538825035095,0.22334972023963928,2022-02-22,15.725868966430426,1
8,16,"['adjust', 'accurate', '25', '125', '2016', 'accommodate', 'blow', 'beverage', 'back', 'advantage', '18', '01', '150', '05', '29', '300', '2006', '3rd', 'appeared', '125', 'aware', 'apartment', 'anymore', '21', '25', '34', '29', '23', '1000', '01', 'and', 'blue', 'became', 'additionally', 'beeping', 'anchor', 'amazing', 'bracket', 'appliances', 'authorized', 'april', 'already', '2004', 'amazon']",1.2021520733833313,53.08221334218979,37.34770965576172,0.22464779019355774,2022-02-22,9.940245175734162,1
9,16,"['500', 'american', 'appropriate', '34', '23', 'allows', '60', 'across', 'appliance', 'bare', 'advertised', 'address', 'appears', 'bottle', 'assembly', 'answer', '99', '350', '150', 'again', 'can', 'beeps', '75', 'area', 'agree', 'area', 'bulky', 'daughter', 'an', 'at', 'actual', 'adjust', 'affordable', 'awful', 'baking', 'areas']",1.3214516639709473,56.44847750663757,32.478062093257904,0.23379749059677124,2022-02-22,8.994987614452839,1
0,17,"['looks', 'good', 'features', 'wanted', 'too', 'bad', 'melted', 'wiring', 'last', 'night', 'costs', 'repair', 'simply', 'replace', 'newer', 'less', 'expensive', 'model']",1.0,28.0,30.0,N,2011-02-16,0.0,0
1,17,"['fridgidaire', 'range', 'fmv', '156', 'dca', 'looks', 'nice', 'nothing', 'trouble', 'first', 'handle', 'broke', 'fixed', 'then', 'diode', 'rectifire', 'failed', 'replaced', 'magnitron', 'worked', 'year', 'died', 'middle', 'cooking', 'baked', 'potatoe', 'replaced', 'diode', 'still', 'working', 'giving', 'never', 'buying', 'fridigaire', 'btw', 'replaced', 'maytag', 'know', 'soon', 'tried', 'cook', 'popcorn', 'shut', 'stay', '10', 'seconds', 'shutting', 'taking', 'back', 'wondering', 'much', 'bad', 'luck', 'conspiracy', 'keep', 'microwave', 'service', 'people', 'busy']",1.0,10.0,13.0,N,2011-02-20,4.0,0
2,17,"['dont', 'buy', 'frigidaire', 'bought', 'set', 'appliances', 'havent', 'issues', 'stove', 'far', 'haven', 'even', 'stuff', 'full', 'year']",1.0,3.0,5.0,N,2011-09-21,213.0,0
3,17,"['purchased', 'microwave', 'match', 'frigidaire', 'appliances', 'price', 'mind', 'missed', 'ability', 'turn', 'turntable', 'model', 'seems', 'like', 'standard', 'anymore', 'if', 'cooking', 'something', 'large', 'make', 'rotation', 'turntable', 'function', 'damaged', 'used', 'push', 'cook', 'time', 'button', 'selecting', 'time', 'get', 'used', 'though', 'gives', 'three', 'long', 'beeps', 'time', 'kind', 'annoying', 'reason', 'even', 'open', 'door', 'beeps', 'continue', 'used', 'much', 'yet', 'tried', 'popcorn', 'feature', 'needed', 'least', 'another', 'minute', 'cooking', 'time', 'beyond', 'preset', 'like', 'add', '30', 'seconds', 'touch', 'button', 'but', 'time', 'home', 'construction', 'arrived', 'installed', 'right', 'away', 'purchased', 'locally', 'easy', 'return', 'returned', 'opted', 'different', 'model', 'looks', 'nice', 'sure', 'fine']",3.0,12.0,15.0,Y,2011-12-07,77.0,0
4,17,"['went', 'open', 'microwave', 'handle', 'snapped', 'yup', 'snapped', 'pieces', 'frigidaire', 'graciously', 'allow', 'buy', 'new', 'way', 'standing', 'behind', 'product', 'yes', 'purchase', 'expensive', 'microwave', 'made', 'cheaply', 'replace', 'handle', 'breaks', 'apart', 'get', 'money', 'yes', 'sound', 'right', 'but', 'stand', 'behind', 'products', 'so', 'frustrating', 'unless', 'money', 'burn', 'replacing', 'parts', 'don', 't', 'buy', 'this', 'product']",1.0,3.0,3.0,N,2013-02-26,447.0,0
5,17,"['using', 'microwave', 'year', 'say', 'microwave', 'works', 'well', 'far', 'successfully', 'heating', 'items', 'microwave', 'other', 'find', 'awkward', 'design', 'following', 'ways', 'button', 'light', 'directly', '34', 'start', '34', 'button', 'if', 'hit', '34', 'start', '34', 'button', 'automatically', 'starts', 'microwaving', '30', 'seconds', 'however', 'dimly', 'lit', 'room', 'often', 'accidentally', 'hit', '34', 'start', '34', 'button', 'trying', 'turn', 'light', 'tell', 'many', 'times', 'started', '30', 'second', 'microwave', 'cycle', 'empty', 'microwave', 'speaking', 'lights', 'two', 'light', 'bulbs', 'underneath', 'fine', 'however', 'year', 'using', 'microwave', 'bulb', 'burned', 'twice', 'yet', 'burn', 'first', 'time', 'scour', 'internet', 'replacement', 'bulb', 'find', 'specific', 'wattage', 'bulb', 'came', 'microwave', 'pretty', 'much', 'unavailable', 'anywhere', 'so', 'reading', 'learned', 'slightly', 'lower', 'wattage', 'bulb', 'took', 'entirely', 'much', 'research', 'hunting', 'simple', 'light', 'bulb', 'beeping', 'end', 'cooking', 'timer', 'quite', 'obnoxious', '3', 'long', 'loud', 'beeps', 'unlike', 'every', 'microwave', 'ever', 'used', 'not', 'stop', 'open', 'microwave', 'door', 'young', 'children', 'often', 'stand', 'directly', 'front', 'microwave', 'waiting', 'timer', 'hit', '1', 'second', 'stop', 'beeps', 'wake', 'anyone', 'sleeping', 'napping', 'there', 'lots', '34', 'convenience', '34', 'setting', 'quick', 'buttons', 'never', 'used', 'single', 'seems', 'like', 'bit', 'waste', 'space', 'features', '34', 'reheat', '34', 'button', 'unlike', 'microwaves', 'market', 'not', '34', 'sensor', '34', 'automatic', 'reheat', 'sure', 'purpose', 'could', 'easily', 'enter', 'amount', 'time', 'hit', 'start', 'like', 'normal', 'overall', 'looks', 'nice', 'enough', 'works', 'far', 'microwaving', 'concerned', 'personally', 'think', 'comes', 'many', 'flaws']",2.0,3.0,3.0,N,2013-03-06,8.0,0
6,17,"['year', 'half', 'door', 'closed', 'runs', 'without', 'producing', 'heat', 'guess', 'could', 'get', 'repaired', 'wondering', 'worth', 'may', 'buy', 'better', 'quality', 'microwave', 'deal']",1.0,1.0,1.0,N,2013-03-08,2.0,0
7,17,"['really', 'lots', 'fancy', 'microwave', 'features', 'set', 'power', 'time', 'call', 'good', 'microwave', 'works', 'great', 'might', 'also', 'great', 'features', 'know', 'pros', 'good', 'price', 'easy', 'install', 'nice', 'lights', 'stovetop', 'configured', 'vent', 'recirculate', 'looks', 'good', 'cons', 'fan', 'less', 'effective', 'range', 'hood', 'given', 'range', 'microwave', 'quiet', 'hope', 'other', 'thoughts', 'beep', 'long', 'much', 'louder', 'microwave', 'see', 'lot', 'comments', 'bothered', 'us', 'overall', 'like', 'microwave', 'happy', 'purchase']",4.0,10.0,13.0,N,2013-04-15,38.0,0
8,17,"['amazing', 'reputable', 'company', 'put', 'poorly', 'thought', 'product', 'everyone', 'know', 'important', 'part', 'microwave', 'oven', 'user', 'interface', 'afterall', 'microwave', 'oven', 'power', 'setting', 'must', 'somehow', 'regulated', 'switch', 'amazed', 'frigidaire', 'could', 'mess', 'for', 'instance', 'done', 'cooking', '3', 'loud', 'beeps', 'go', 'very', 'slowly', 'during', 'time', 'impossible', 'add', 'time', 'even', 'stop', 'beeping', 'you', 'open', 'door', 'still', 'beeps', 'push', 'stop', 'button', 'beep', 'done', 'nothing', 'else', 'works', 'thing', 'robbing', 'time', 'seconds', 'time', 'who', 'frigidaire', 'executive', 'pushed', 'forward', 'simple', 'end', 'user', 'testing', 'skip', 'underpowered', 'size', 'frustrating']",1.0,35.0,36.0,N,2013-10-05,173.0,0
9,17,"['18', 'month', 'old', 'microwave', 'stop', 'running', 'unplugged', 'complete', 'fire', 'hazard', 'deemed', 'unsafe', 'never', 'purchase', 'frigidaire', 'product', 'lifetime', 'recommend', 'anyone', 'first', '18', 'month', 'old', 'frigidaire', 'product', 'replace', 'stop', 'now', 'considering', 'product', 'brand']",1.0,6.0,6.0,N,2013-10-05,0.0,0
10,17,"['cheaper', 'price', 'thing', 'really', 'liked', 'installed', 'new', 'house', 'using', 'year', 'at', 'first', 'fine', 'months', 'kept', 'hearing', 'whizzing', 'sound', 'found', 'cover', 'lightbulb', 'inside', 'microwave', 'got', 'loose', 'how', 'even', 'happen', 'can', 'fix', 'call', 'appliance', 'repair', 'regretting', 'always', 'hassle', 'heats', 'microwave', 'disappointed', 'starting', 'fall', 'apart', 'already', '1', 'year', 'beeping', 'annoying', 'sorry', 'sleeping', 'baby', 'thing', 'goes', 'wont', 'turn', 'open', 'door', 'yes', 'annoying', 'recently', 'figure', 'press', 'stop', 'cancel', 'beeping', 'stop', 'but', 'really', 'seems', 'like', 'silly', 'thing', 'upset', 'get', 'nerves', 'time', 'hopefully', 'frigidaire', 'fixes', 'problems']",2.0,4.0,4.0,N,2013-11-05,31.0,0
11,17,"['clock', 'runs', 'fast', 'gaining', '5', 'minutes', 'ever', 'day', 'also', 'heats', 'unevenly', 'owned', 'month', 'looking', 'forward', 'total', 'breakdown', 'described', 'rest', 'reviews', 'get', 'new']",1.0,3.0,3.0,N,2013-11-27,22.0,0
12,17,"['just', 'moved', 'apartment', 'installed', 'new', 'cooks', 'ok', 'far', 'although', 'encouraged', 'rest', 'reviews', 'otherwise', 'designed', 'frustrate', 'minor', 'features', 'taken', 'granted', 'several', 'decades', 'microwaving', 'nowhere', 'found', 'as', 'others', 'mentioned', 'three', 'obnoxiously', 'long', 'beeps', 'cooking', 'bad', 'enough', 'stop', 'opened', 'door', 'bonkers', 'and', 'opened', 'door', 'committed', 'hit', 'clear', 'want', 'getting', 'beeps', 'however', 'hit', 'clear', 'before', 'open', 'door', 'snip', 'beeps', 'good', 'sequence', 'issue', 'can', 'set', 'timer', 'cook', 'concurrently', 'sorry', 'multitaskers', 'clock', 'gains', '3', 'minutes', 'day', 'last', 'synced', 'stove', 'brand', 'brand', 'new', 'month', 'ago', '1', 'hours', 'apart', 'no', 'way', 'open', 'close', 'door', 'quietly', 'jerk', 'open', 'pop', 'shut']",1.0,0.0,0.0,N,2013-12-21,24.0,0
13,17,"['bigger', 'previous', 'microwave', 'larger', 'form', 'factor', 'work', 'retro', 'fit', 'replace', 'previous', 'microwave', 'easy', 'works', 'well', 'heats', 'food', 'evenly']",3.0,1.0,2.0,Y,2014-01-08,18.0,0
14,17,"['absolutely', 'cannot', 'believe', 'experience', 'microwave', 'model', 'take', 'freaking', 'shelves', 'already', 'recall', 'it', 'issue', 'within', '6', '8', 'months', 'replaced', 'unit', 'explodes', 'horrible', 'electric', 'cracking', 'sound', 'running', 'there', 'electrical', 'short', 'fries', 'insides', '3', 'microwaves', 'later', 'calling', 'warranty', 'man', 'do', 'not', 'buy', 'this', 'model']",1.0,1.0,1.0,N,2014-01-25,17.0,0
15,17,"['heating', 'lunch', 'cycle', 'ended', 'fan', 'light', 'turn', 'table', 'turned', 'heating', 'keep', 'going', 'way', 'make', 'stop', 'unplug', 'seems', 'like', 'many', 'people', 'issue', 'couple', 'years', 'read', 'forums', 'control', 'board', 'issue', 'costs', 'around', '160', 'piece', 'crap', 'poor', 'design', 'also', 'timer', 'useless', 'featured', 'annoying', 'stay', 'away', 'product']",1.0,1.0,1.0,N,2014-02-04,10.0,0
16,17,"['despite', 'high', 'percentage', 'negative', 'reviews', 'recently', 'bought', 'unit', 'replace', 'similar', 'frigidaire', 'unit', 'developed', '34', 'fatal', '34', 'magnetron', 'failure', '10', 'years', 'heavy', 'understand', 'bad', 'reviews', 'regarding', '34', 'beeps', '34', 'user', 'interface', 'possibly', 'seem', 'odd', 'you', 'always', 'turn', 'beep', 'annoys', 'of', 'course', 'unhappy', 'reviewers', 'fails', 'quickly', 'good', 'experience', 'previous', 'decided', 'take', 'chance', 'also', 'gets', 'much', 'better', 'reviews', 'lot', 'places', 'much', 'larger', '34', 'sample', '34', 'reviewers', 'so', 'far', 'love', 'much', 'predecessor', 'report', 'back', 'conks', 'quickly']",5.0,1.0,2.0,N,2014-02-15,11.0,0
17,17,"['less', 'month', 'full', 'disclosure', 'purchase', 'amazon', 'got', 'exact', 'model', 'best', 'buy', 'read', 'reviews', 'first', 'installed', 'good', 'looks', 'nice', 'stainless', 'steel', 'finish', 'must', 'kind', 'coating', 'much', 'easier', 'clean', 'steel', 'appliances', 'overall', 'size', 'decent', 'inside', 'cooking', 'say', 'quietest', 'microwave', 'ever', 'owned', 'good', 'never', 'range', 'microwave', 'handle', 'door', 'really', 'given', 'feature', 'much', 'thought', 'making', 'purchase', 'looks', 'nice', 'handle', 'gets', 'untouchably', 'hot', 'cooking', 'stove', 'think', 'ever', 'buy', 'another', 'handle', 'kind', 'nuisance', 'oven', 'mitt', 'open', 'microwave', 'even', 'nuisance', 'forget', 'mitt', 'put', 'hand', 'hot', 'stainless', 'steel', 'hard', 'see', 'inside', 'food', 'cooking', 'there', 'bulb', 'quite', 'dim', 'plus', 'door', 'screen', 'printed', 'pattern', 'makes', 'even', 'harder', 'see', 'exhaust', 'fan', 'range', 'technically', 'two', 'settings', 'sound', 'almost', 'identical', 'very', 'loud', 'if', 'microwave', 'running', 'long', 'period', 'time', 'starts', 'getting', 'overheated', 'stove', 'fan', 'automatically', 'turns', 'smart', 'feature', 'prevent', 'overheating', 'fan', 'super', 'loud', 'manually', 'turn', 'kicks', 'bad', 'oh', 'my', 'god', 'freakin', 'beeps', 'done', 'cooking', 'insane', 'never', 'ever', 'microwave', 'stop', 'beeping', 'upon', 'door', 'opened', 'not', 'continue', '3', 'beeps', 'extremely', 'loud', 'least', '5', '6', 'seconds', 'long', 'and', 'open', 'door', 'timely', 'fashion', 'remind', 'gentle', 'short', 'beep', 'instead', 'get', '3', 'ear', 'shattering', 'yokoono', 'screeching', 'beeps', 'every', 'minutes', 'found', 'hit', 'stop', 'cancel', 'button', 'opening', 'door', 'stop', 'beeping', 'another', 'nuisance', 'never', 'deal', 'previous', 'microwaves', 'bad', 'thing', 'found', 'touch', 'pad', 'scratches', 'extremely', 'easily', 'microfiber', 'cloth', 'still', 'looks', 'like', 'went', 'steel', 'wool', 'covered', 'broken', 'glass', 'tried', 'using', 'plastic', 'fiberglass', 'polish', 'thing', 'however', 'found', 'using', 'granite', 'countertop', 'cleaner', 'polish', 'least', 'minimizes', 'look', 'scratches', 'bit', 'overall', 'advise', 'people', 'purchasing', 'model', 'its', 'negatives', 'outweigh', 'positives', 'especially', 'many', 'better', 'choices']",2.0,11.0,12.0,N,2014-02-25,10.0,0
